Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,754827.50
Extraction Timestamp,20250728_104037
Monthly Income,"12,000.00"
Total Investment Amount,"1,029,791.23"
Total Investment Final Value,"2,361,376.64"
Total Investment Profit After Tax,"699,990.72"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"9,653.81"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"1,138,208.60"
Weighted Calculation Converged,Yes
