Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),120
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,213575.18
Extraction Timestamp,20250727_163839
Monthly Income,"12,000.00"
Total Investment Amount,"27,667.69"
Total Investment Final Value,"44,108.52"
Total Investment Profit After Tax,"7,909.29"
Effective Annual Return After Tax,4.13%
Weighted Monthly Payment (30 years),"8,852.44"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"412,331.97"
Weighted Calculation Converged,Yes
