Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1220105.10
Extraction Timestamp,20250727_194944
Monthly Income,"12,000.00"
Total Investment Amount,"1,531,837.99"
Total Investment Final Value,"5,040,427.74"
Total Investment Profit After Tax,"1,961,959.38"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"10,633.18"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"1,788,162.37"
Weighted Calculation Converged,Yes
