Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),276
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,965935.92
Extraction Timestamp,20250727_234107
Monthly Income,"12,000.00"
Total Investment Amount,"704,246.19"
Total Investment Final Value,"1,826,249.80"
Total Investment Profit After Tax,"599,699.08"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"11,437.57"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"1,607,753.29"
Weighted Calculation Converged,Yes
