Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,323724.71
Extraction Timestamp,20250728_093037
Monthly Income,"12,000.00"
Total Investment Amount,"88,024.04"
Total Investment Final Value,"112,649.09"
Total Investment Profit After Tax,"11,483.05"
Effective Annual Return After Tax,1.95%
Weighted Monthly Payment (30 years),"9,177.10"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"495,975.23"
Weighted Calculation Converged,Yes
