Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),204
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,452591.33
Extraction Timestamp,20250728_093053
Monthly Income,"12,000.00"
Total Investment Amount,"904,965.77"
Total Investment Final Value,"1,618,397.63"
Total Investment Profit After Tax,"357,811.64"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"7,892.02"
Weighted Cost (should be ~0),-0.29
Weighted Investment Profit,"543,033.94"
Weighted Calculation Converged,Yes
