Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,327925.18
Extraction Timestamp,20250727_193559
Monthly Income,"12,000.00"
Total Investment Amount,"936,967.41"
Total Investment Final Value,"1,917,718.95"
Total Investment Profit After Tax,"501,324.66"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"7,789.01"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"655,032.65"
Weighted Calculation Converged,Yes
