Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,423139.92
Extraction Timestamp,20250727_224754
Monthly Income,"12,000.00"
Total Investment Amount,"904,947.44"
Total Investment Final Value,"1,787,357.80"
Total Investment Profit After Tax,"449,532.66"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"8,135.15"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"687,053.00"
Weighted Calculation Converged,Yes
