Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),348
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1069775.20
Extraction Timestamp,20250728_104435
Monthly Income,"12,000.00"
Total Investment Amount,"1,562,879.78"
Total Investment Final Value,"4,975,773.03"
Total Investment Profit After Tax,"1,895,982.20"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"10,060.13"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"1,613,120.32"
Weighted Calculation Converged,Yes
