Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,300598.08
Extraction Timestamp,20250727_225556
Monthly Income,"12,000.00"
Total Investment Amount,"964,294.51"
Total Investment Final Value,"1,981,339.89"
Total Investment Profit After Tax,"520,036.76"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"7,616.27"
Weighted Cost (should be ~0),0.98
Weighted Investment Profit,"627,706.47"
Weighted Calculation Converged,Yes
