Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),156
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,304085.45
Extraction Timestamp,20250727_183643
Monthly Income,"12,000.00"
Total Investment Amount,"425,053.61"
Total Investment Final Value,"663,769.92"
Total Investment Profit After Tax,"116,028.38"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"8,187.76"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"446,946.39"
Weighted Calculation Converged,Yes
