Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,168063.30
Extraction Timestamp,20250727_151711
Monthly Income,"12,000.00"
Total Investment Amount,"43,792.00"
Total Investment Final Value,"51,986.98"
Total Investment Profit After Tax,"3,732.22"
Effective Annual Return After Tax,1.65%
Weighted Monthly Payment (30 years),"8,131.95"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"254,365.51"
Weighted Calculation Converged,Yes
