Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,487609.11
Extraction Timestamp,20250727_190039
Monthly Income,"12,000.00"
Total Investment Amount,"1,345,560.34"
Total Investment Final Value,"3,463,352.80"
Total Investment Profit After Tax,"1,128,640.44"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"8,143.99"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"966,440.55"
Weighted Calculation Converged,Yes
