Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,552551.27
Extraction Timestamp,20250728_110412
Monthly Income,"12,000.00"
Total Investment Amount,"1,025,774.03"
Total Investment Final Value,"1,999,503.05"
Total Investment Profit After Tax,"497,069.50"
Effective Annual Return After Tax,3.10%
Weighted Monthly Payment (30 years),"8,323.92"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"710,226.86"
Weighted Calculation Converged,Yes
