Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,325045.18
Extraction Timestamp,20250727_193731
Monthly Income,"12,000.00"
Total Investment Amount,"1,792,171.18"
Total Investment Final Value,"4,406,956.15"
Total Investment Profit After Tax,"1,387,451.76"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"6,208.05"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"519,829.24"
Weighted Calculation Converged,Yes
