Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,729222.21
Extraction Timestamp,20250727_181125
Monthly Income,"12,000.00"
Total Investment Amount,"1,738,854.84"
Total Investment Final Value,"4,696,478.73"
Total Investment Profit After Tax,"1,601,104.55"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"8,233.85"
Weighted Cost (should be ~0),-0.74
Weighted Investment Profit,"1,005,144.42"
Weighted Calculation Converged,Yes
