Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),300
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,442421.90
Extraction Timestamp,20250727_171218
Monthly Income,"12,000.00"
Total Investment Amount,"1,487,219.62"
Total Investment Final Value,"4,406,725.38"
Total Investment Profit After Tax,"1,585,818.88"
Effective Annual Return After Tax,3.91%
Weighted Monthly Payment (30 years),"8,026.17"
Weighted Cost (should be ~0),-0.92
Weighted Investment Profit,"1,112,779.46"
Weighted Calculation Converged,Yes
