Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),264
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,453322.16
Extraction Timestamp,20250727_194122
Monthly Income,"12,000.00"
Total Investment Amount,"1,569,759.67"
Total Investment Final Value,"3,586,206.16"
Total Investment Profit After Tax,"1,058,425.07"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"6,997.97"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"598,240.53"
Weighted Calculation Converged,Yes
