Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),180
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,475904.43
Extraction Timestamp,20250727_191646
Monthly Income,"12,000.00"
Total Investment Amount,"535,339.93"
Total Investment Final Value,"865,881.72"
Total Investment Profit After Tax,"162,534.48"
Effective Annual Return After Tax,2.81%
Weighted Monthly Payment (30 years),"8,845.69"
Weighted Cost (should be ~0),-0.78
Weighted Investment Profit,"624,659.29"
Weighted Calculation Converged,Yes
