Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,720517.16
Extraction Timestamp,20250727_171542
Monthly Income,"12,000.00"
Total Investment Amount,"1,064,101.57"
Total Investment Final Value,"2,458,194.89"
Total Investment Profit After Tax,"733,300.78"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"9,448.08"
Weighted Cost (should be ~0),-0.92
Weighted Investment Profit,"1,103,897.51"
Weighted Calculation Converged,Yes
