Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),276
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,684204.61
Extraction Timestamp,20250727_153328
Monthly Income,"12,000.00"
Total Investment Amount,"985,977.50"
Total Investment Final Value,"2,639,816.53"
Total Investment Profit After Tax,"884,648.99"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"9,818.82"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"1,326,022.56"
Weighted Calculation Converged,Yes
