Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,920869.38
Extraction Timestamp,20250727_173757
Monthly Income,"12,000.00"
Total Investment Amount,"900,901.99"
Total Investment Final Value,"2,434,200.10"
Total Investment Profit After Tax,"825,100.92"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"10,852.82"
Weighted Cost (should be ~0),-0.61
Weighted Investment Profit,"1,555,097.41"
Weighted Calculation Converged,Yes
