Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,360496.33
Extraction Timestamp,20250727_180243
Monthly Income,"12,000.00"
Total Investment Amount,"1,447,529.84"
Total Investment Final Value,"3,256,381.41"
Total Investment Profit After Tax,"944,519.46"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"6,882.36"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"576,469.94"
Weighted Calculation Converged,Yes
