Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),156
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,427940.45
Extraction Timestamp,20250727_172943
Monthly Income,"12,000.00"
Total Investment Amount,"149,324.93"
Total Investment Final Value,"236,462.54"
Total Investment Profit After Tax,"42,533.03"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"9,879.62"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"722,674.84"
Weighted Calculation Converged,Yes
