Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),276
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,482183.39
Extraction Timestamp,20250727_161128
Monthly Income,"12,000.00"
Total Investment Amount,"1,527,284.55"
Total Investment Final Value,"3,758,290.08"
Total Investment Profit After Tax,"1,184,199.55"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"7,518.18"
Weighted Cost (should be ~0),-0.67
Weighted Investment Profit,"784,714.78"
Weighted Calculation Converged,Yes
