Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),216
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,563323.44
Extraction Timestamp,20250728_095651
Monthly Income,"12,000.00"
Total Investment Amount,"824,172.51"
Total Investment Final Value,"1,543,067.96"
Total Investment Profit After Tax,"364,062.35"
Effective Annual Return After Tax,3.08%
Weighted Monthly Payment (30 years),"8,824.12"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"767,827.57"
Weighted Calculation Converged,Yes
