Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),240
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,322550.36
Extraction Timestamp,20250727_162541
Monthly Income,"12,000.00"
Total Investment Amount,"1,450,022.37"
Total Investment Final Value,"3,073,963.54"
Total Investment Profit After Tax,"839,564.94"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"6,425.41"
Weighted Cost (should be ~0),0.48
Weighted Investment Profit,"429,978.10"
Weighted Calculation Converged,Yes
