Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),348
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1059026.67
Extraction Timestamp,20250728_092318
Monthly Income,"12,000.00"
Total Investment Amount,"1,228,124.23"
Total Investment Final Value,"4,492,354.49"
Total Investment Profit After Tax,"1,831,874.62"
Effective Annual Return After Tax,4.05%
Weighted Monthly Payment (30 years),"10,790.79"
Weighted Cost (should be ~0),-0.84
Weighted Investment Profit,"1,947,874.94"
Weighted Calculation Converged,Yes
