Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),96
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,198402.27
Extraction Timestamp,20250728_090902
Monthly Income,"12,000.00"
Total Investment Amount,"3,816.48"
Total Investment Final Value,"3,942.65"
Total Investment Profit After Tax,55.08
Effective Annual Return After Tax,0.35%
Weighted Monthly Payment (30 years),"8,502.99"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"248,474.20"
Weighted Calculation Converged,Yes
