Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,771627.30
Extraction Timestamp,20250727_174354
Monthly Income,"12,000.00"
Total Investment Amount,"2,017,005.14"
Total Investment Final Value,"5,907,420.91"
Total Investment Profit After Tax,"2,135,930.48"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"7,976.99"
Weighted Cost (should be ~0),-0.95
Weighted Investment Profit,"1,014,993.92"
Weighted Calculation Converged,Yes
