Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,410506.47
Extraction Timestamp,20250727_184130
Monthly Income,"12,000.00"
Total Investment Amount,"2,109,860.46"
Total Investment Final Value,"5,902,726.40"
Total Investment Profit After Tax,"2,059,004.70"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"6,273.05"
Weighted Cost (should be ~0),0.42
Weighted Investment Profit,"634,139.96"
Weighted Calculation Converged,Yes
