Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,677431.48
Extraction Timestamp,20250727_171959
Monthly Income,"12,000.00"
Total Investment Amount,"1,364,046.80"
Total Investment Final Value,"3,222,180.31"
Total Investment Profit After Tax,"982,632.41"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"8,573.52"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"947,953.19"
Weighted Calculation Converged,Yes
