Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,243531.74
Extraction Timestamp,20250727_183413
Monthly Income,"12,000.00"
Total Investment Amount,"404,230.33"
Total Investment Final Value,"667,526.47"
Total Investment Profit After Tax,"128,832.38"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"8,177.35"
Weighted Cost (should be ~0),-0.61
Weighted Investment Profit,"467,769.06"
Weighted Calculation Converged,Yes
