Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),192
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,444046.01
Extraction Timestamp,20250728_101157
Monthly Income,"12,000.00"
Total Investment Amount,"700,336.85"
Total Investment Final Value,"1,215,752.17"
Total Investment Profit After Tax,"256,730.09"
Effective Annual Return After Tax,3.04%
Weighted Monthly Payment (30 years),"8,381.33"
Weighted Cost (should be ~0),-1.00
Weighted Investment Profit,"603,662.15"
Weighted Calculation Converged,Yes
