Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),156
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,216624.91
Extraction Timestamp,20250727_183440
Monthly Income,"12,000.00"
Total Investment Amount,"496,807.53"
Total Investment Final Value,"804,727.62"
Total Investment Profit After Tax,"150,325.00"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,633.35"
Weighted Cost (should be ~0),0.74
Weighted Investment Profit,"375,193.22"
Weighted Calculation Converged,Yes
