Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1202626.28
Extraction Timestamp,20250727_231537
Monthly Income,"12,000.00"
Total Investment Amount,"1,129,881.91"
Total Investment Final Value,"3,586,249.40"
Total Investment Profit After Tax,"1,360,790.10"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"11,377.83"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"1,902,117.43"
Weighted Calculation Converged,Yes
