Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,362418.47
Extraction Timestamp,20250727_231459
Monthly Income,"12,000.00"
Total Investment Amount,"951,989.62"
Total Investment Final Value,"2,079,181.43"
Total Investment Profit After Tax,"582,165.22"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"8,158.71"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"784,010.41"
Weighted Calculation Converged,Yes
