Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),96
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,96
Total Mortgage Interest,130339.07
Extraction Timestamp,20250729_011003
Monthly Income,"12,000.00"
Total Investment Amount,"2,960.96"
Total Investment Final Value,"4,972.42"
Total Investment Profit After Tax,963.72
Effective Annual Return After Tax,5.81%
Weighted Monthly Payment (30 years),"7,851.34"
Weighted Cost (should be ~0),0.55
Weighted Investment Profit,"182,423.16"
Weighted Calculation Converged,Yes
