Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),348
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,602393.70
Extraction Timestamp,20250727_192636
Monthly Income,"12,000.00"
Total Investment Amount,"2,413,101.73"
Total Investment Final Value,"7,480,049.67"
Total Investment Profit After Tax,"2,804,289.98"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"6,659.58"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"762,898.32"
Weighted Calculation Converged,Yes
