Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,417061.67
Extraction Timestamp,20250727_160833
Monthly Income,"12,000.00"
Total Investment Amount,"1,146,318.57"
Total Investment Final Value,"2,969,065.98"
Total Investment Profit After Tax,"967,444.06"
Effective Annual Return After Tax,3.88%
Weighted Monthly Payment (30 years),"8,417.90"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"1,021,682.05"
Weighted Calculation Converged,Yes
