Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,732929.20
Extraction Timestamp,20250728_094521
Monthly Income,"12,000.00"
Total Investment Amount,"1,339,562.33"
Total Investment Final Value,"3,101,775.11"
Total Investment Profit After Tax,"929,965.68"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"8,804.48"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"972,437.47"
Weighted Calculation Converged,Yes
