Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,783694.16
Extraction Timestamp,20250728_110804
Monthly Income,"12,000.00"
Total Investment Amount,"1,736,672.76"
Total Investment Final Value,"4,586,819.50"
Total Investment Profit After Tax,"1,539,480.14"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"8,397.28"
Weighted Cost (should be ~0),0.34
Weighted Investment Profit,"1,007,327.57"
Weighted Calculation Converged,Yes
