Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),144
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,135779.42
Extraction Timestamp,20250727_174051
Monthly Income,"12,000.00"
Total Investment Amount,"402,571.90"
Total Investment Final Value,"649,225.64"
Total Investment Profit After Tax,"119,798.51"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,513.29"
Weighted Cost (should be ~0),0.24
Weighted Investment Profit,"325,428.34"
Weighted Calculation Converged,Yes
