Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),168
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,183434.18
Extraction Timestamp,20250727_163932
Monthly Income,"12,000.00"
Total Investment Amount,"588,596.83"
Total Investment Final Value,"1,029,541.71"
Total Investment Profit After Tax,"217,987.30"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"7,539.79"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"427,402.58"
Weighted Calculation Converged,Yes
