Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,888800.61
Extraction Timestamp,20250727_182929
Monthly Income,"12,000.00"
Total Investment Amount,"1,988,754.07"
Total Investment Final Value,"5,586,478.57"
Total Investment Profit After Tax,"1,966,991.90"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"8,404.37"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"1,043,246.05"
Weighted Calculation Converged,Yes
