Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),240
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,275117.17
Extraction Timestamp,20250727_162459
Monthly Income,"12,000.00"
Total Investment Amount,"1,263,311.79"
Total Investment Final Value,"2,834,066.21"
Total Investment Profit After Tax,"816,607.32"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,050.00"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"616,689.11"
Weighted Calculation Converged,Yes
