Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,605330.88
Extraction Timestamp,20250727_193954
Monthly Income,"12,000.00"
Total Investment Amount,"560,838.99"
Total Investment Final Value,"1,007,554.26"
Total Investment Profit After Tax,"224,467.05"
Effective Annual Return After Tax,3.04%
Weighted Monthly Payment (30 years),"9,686.83"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"887,161.13"
Weighted Calculation Converged,Yes
