Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),156
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,339860.21
Extraction Timestamp,20250727_182053
Monthly Income,"12,000.00"
Total Investment Amount,"389,278.85"
Total Investment Final Value,"597,512.38"
Total Investment Profit After Tax,"100,977.71"
Effective Annual Return After Tax,2.89%
Weighted Monthly Payment (30 years),"8,448.92"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"482,721.11"
Weighted Calculation Converged,Yes
