Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),360
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1289001.82
Extraction Timestamp,20250727_181124
Monthly Income,"12,000.00"
Total Investment Amount,"1,096,656.79"
Total Investment Final Value,"4,229,099.90"
Total Investment Profit After Tax,"1,772,683.52"
Effective Annual Return After Tax,4.08%
Weighted Monthly Payment (30 years),"11,736.31"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"2,223,343.61"
Weighted Calculation Converged,Yes
