Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,715099.41
Extraction Timestamp,20250728_093126
Monthly Income,"12,000.00"
Total Investment Amount,"1,402,116.96"
Total Investment Final Value,"3,222,858.97"
Total Investment Profit After Tax,"959,908.99"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"8,553.36"
Weighted Cost (should be ~0),-0.53
Weighted Investment Profit,"909,882.51"
Weighted Calculation Converged,Yes
