Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),312
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,956738.55
Extraction Timestamp,20250727_190719
Monthly Income,"12,000.00"
Total Investment Amount,"1,437,099.27"
Total Investment Final Value,"3,790,798.90"
Total Investment Profit After Tax,"1,272,110.72"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"9,717.05"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"1,306,900.89"
Weighted Calculation Converged,Yes
