Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),204
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,466189.35
Extraction Timestamp,20250728_095812
Monthly Income,"12,000.00"
Total Investment Amount,"842,128.45"
Total Investment Final Value,"1,517,780.90"
Total Investment Profit After Tax,"339,273.87"
Effective Annual Return After Tax,3.06%
Weighted Monthly Payment (30 years),"8,182.97"
Weighted Cost (should be ~0),0.94
Weighted Investment Profit,"605,872.48"
Weighted Calculation Converged,Yes
