Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,387769.54
Extraction Timestamp,20250728_103252
Monthly Income,"12,000.00"
Total Investment Amount,"554,431.10"
Total Investment Final Value,"863,655.76"
Total Investment Profit After Tax,"150,676.48"
Effective Annual Return After Tax,2.78%
Weighted Monthly Payment (30 years),"8,154.85"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"461,568.65"
Weighted Calculation Converged,Yes
