Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,684494.39
Extraction Timestamp,20250727_182506
Monthly Income,"12,000.00"
Total Investment Amount,"1,364,562.23"
Total Investment Final Value,"2,953,606.72"
Total Investment Profit After Tax,"829,176.13"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"8,337.60"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"803,438.00"
Weighted Calculation Converged,Yes
