Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),348
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,397759.44
Extraction Timestamp,20250727_182129
Monthly Income,"12,000.00"
Total Investment Amount,"2,183,089.28"
Total Investment Final Value,"7,528,661.35"
Total Investment Profit After Tax,"2,983,408.37"
Effective Annual Return After Tax,3.85%
Weighted Monthly Payment (30 years),"6,701.57"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"992,910.63"
Weighted Calculation Converged,Yes
