Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),180
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,227606.47
Extraction Timestamp,20250727_185228
Monthly Income,"12,000.00"
Total Investment Amount,"783,637.89"
Total Investment Final Value,"1,372,996.74"
Total Investment Profit After Tax,"292,702.31"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"7,098.09"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"376,361.45"
Weighted Calculation Converged,Yes
